sim,ref_pos,ref_neg
1.596083545630067e-05,0.0006841605451614,-0.0008900341431886
4.685007702395172e-06,0.0007172904301573,-0.0009171360949939
-6.58760830841549e-06,0.00074900275268,-0.0009424161559243
-1.784996146003386e-05,0.0007792236416716,-0.0009658315425951
-2.9095011620268182e-05,0.0008078886070104,-0.0009873434212354
-4.031573345369151e-05,0.0008349438412227,-0.0010069193770379
-5.150512021823471e-05,0.0008603414885661,-0.0010245235523084
-6.26561875478205e-05,0.0008840357704394,-0.0010401142431663
-7.37619772230664e-05,0.0009059857526546,-0.0010536549930712
-8.481556093178333e-05,0.000926157392671,-0.0010651231790364
-9.58100440206801e-05,0.0009445145150088,-0.0010745029712922
-0.00010673856923935973,0.0009610143878658,-0.0010817745190291
-0.0001175943204773661,0.0009756177964426,-0.0010869147476409
-0.00012837052649471536,0.0009882979824321,-0.0010899106017798
-0.00013906046464602854,0.0009990350347893,-0.0010907680665964
-0.00014965746459807603,0.0010078067557681,-0.0010895019830022
-0.00016015491204025042,0.001014588095417,-0.0010861216987341
-0.00017054625238720813,0.0010193611767534,-0.0010806286992646
-0.00018082499447265958,0.0010221232208743,-0.0010730286935573
-0.00019098471423304884,0.0010228800145289,-0.0010633427356229
-0.0002010190583796405,0.0010216335213928,-0.0010515979767777
-0.00021092174805733196,0.0010183847075769,-0.00103781532448
-0.00022068658248832666,0.0010131434571181,-0.0010220118165422
-0.00023030744259864305,0.0010059264524074,-0.0010042136053973
-0.00023977829462528885,0.0009967453799706,-0.0009844608475997
-0.00024909319370180734,0.0009856039541754,-0.0009628002699707
-0.00025824628741979283,0.0009725131571079,-0.0009392806167594
-0.00026723181936388115,0.0009575053314129,-0.0009139559137933
-0.0002760441326176446,0.000940625343123,-0.0008868877400953
-0.00028467767323775737,0.0009219132284995,-0.0008581385052123
-0.0002931269936937483,0.0009014004202389,-0.0008277665550506
-0.0003013867562706188,0.0008791218300406,-0.0007958288845165
-0.0003094517364315761,0.0008551264093585,-0.0007623857446024
-0.00031731682613811516,0.0008294750518259,-0.0007275009591951
-0.0003249770371246689,0.0008022283258604,-0.0006912422437044
-0.0003324275041250489,0.0007734403564693,-0.0006536830989376
-0.000339663488047898,0.0007431598899558,-0.0006148998873767
-0.00034668037909838727,0.0007114369275995,-0.0005749701606697
-0.0003534736998434041,0.0006783335858177,-0.0005339748800323
-0.00036003910821749414,0.0006439223718079,-0.0004920000000406
-0.0003663724004668405,0.0006082790049371,-0.0004491339271639
-0.0003724695140285876,0.0005714754692132,-0.0004054614444033
-0.00037832653034283807,0.0005335785117987,-0.0003610639621497
-0.00038393967759467923,0.000494657705003,-0.0003160250543255
-0.0003893053333836186,0.0004547928541978,-0.0002704331141657
-0.00039442002731783336,0.0004140697395948,-0.0002243826774361
-0.00039928044353066197,0.0003725707730667,-0.0001779687317153
-0.0004038834231167909,0.0003303733821025,-0.0001312791416113
-0.00040822596648560684,0.0002875548592443,-8.4397259645161e-05
-0.0004123052356292073,0.0002441964845531,-3.741273047855992e-05
-0.0004161185563025743,0.0002003830405994,-2.2503288344691248e-05
-0.0004196634201134343,0.0001561981847827,-6.720247953343374e-05
-0.0004229374865193321,0.0001117250051972,-0.0001117414792278
-0.00042593858472945827,6.705260304765548e-05,-0.000156039386462
-0.000428664715508769,2.227751073622697e-05,-0.0002000105920599
-0.00043111405288193914,9.57258003889064e-06,-0.0002435707961207
-0.0004332849457346856,5.645372525958916e-05,-0.00028664039315
-0.00043517591930998734,0.0001031353204374,-0.0003291415212131
-0.0004367856765967213,0.0001495324372325,-0.000370990985651
-0.00043811309960821676,0.000195563079442,-0.0004121018084194
-0.00043915725054821317,0.0002411432630365,-0.0004523886776482
-0.0004399173728616889,0.0002861854262656,-0.0004917706139353
-0.00044039289216800403,0.000330600074198,-0.0005301710876645
-0.00044058341707378114,0.0003743003201017,-0.0005675190134664
-0.0004404887398629231,0.0004172024387406,-0.0006037521902864
-0.0004401088370611464,0.0004592222883716,-0.0006388088937431
-0.0004394438698723914,0.0005002734409314,-0.0006726181940901
-0.0004384941844844524,0.0005402708506235,-0.0007051035324647
-0.00043726031224116643,0.0005791353481412,-0.0007361976351283
-0.000435742969678496,0.000616793733886,-0.0007658499312016
-0.00043394305842185004,0.0006531789609388,-0.0007940145927766
-0.000431861664942012,0.0006882279126835,-0.0008206375532603
-0.00042950006016708093,0.0007218782333761,-0.0008456575111771
-0.00042685969894788695,0.0007540644570208,-0.0008690153565983
-0.00042394221937442207,0.0007847186761013,-0.0008906630414284
-0.00042074944194093143,0.0008137781224783,-0.0009105678802311
-0.00041728336855744044,0.0008411900100859,-0.0009287092031065
-0.000413546181405659,0.0008669065005124,-0.0009450675634335
-0.00040954024163740373,0.0008908773426953,-0.0009596115490629
-0.0004052680879139169,0.0009130508856631,-0.0009722984328525
-0.0004007324347847434,0.0009333788390994,-0.0009830906962553
-0.0003959361709051494,0.0009518219283335,-0.0009919704351478
-0.00039088235709144246,0.0009683524683578,-0.0009989324919794
-0.0003855742242139693,0.0009829482342897,-0.0010039637514499
-0.00038001517092804005,0.0009955840169829,-0.0010070441170077
-0.0003742087612435439,0.0010062325304226,-0.001008164067303
-0.0003681587219345882,0.0010148718064126,-0.0010073303705017
-0.0003618689397911004,0.0010214855242509,-0.0010045588715135
-0.0003553434587149855,0.0010260588362378,-0.0009998633828297
-0.0003485864766641147,0.0010285778565128,-0.000993253201762
-0.00034160234244813353,0.0010290324408496,-0.0009847371020516
-0.0003343955523808105,0.0010274234084127,-0.0009743260865122
-0.0003269707467943849,0.0010237654426948,-0.0009620369854675
-0.0003193327064221125,0.0010180792477861,-0.0009478956032591
-0.0003114863486559259,0.001010382374124,-0.0009319347319506
-0.00030343672368682,0.001000690258617,-0.000914188465798
-0.0002951890105362209,0.0009890205781648,-0.0008946929392332
-0.00028674851298718466,0.0009753947200004,-0.000873490795184
-0.00027812065542479243,0.0009598355908344,-0.0008506299464856
-0.0002693109785955362,0.0009423699676881,-0.0008261601023732
-0.0002603251352958248,0.0009230325756194,-0.0008001334985355
-0.00025116888599996314,0.0009018643233033,-0.0007726106872775
-0.00024184809443806394,0.0008789118027816,-0.0007436545520183
-0.00023236872313433434,0.0008542251383384,-0.0007133185665501
-0.0002227368289160383,0.0008278564223002,-0.0006816497025265
-0.00021295855840316698,0.0007998609342155,-0.0006487031953568
-0.0002030401434884562,0.0007703012140688,-0.0006145504044708
-0.00019298789681688726,0.0007392493728999,-0.0005792654351361
-0.00018280820727318992,0.0007067756438437,-0.0005429155480753
-0.00017250753548516345,0.000672935461567,-0.000505569605818
-0.00016209240934984403,0.0006377784397151,-0.0004673054966725
-0.0001515694195886996,0.0006013685524797,-0.0004282040002951
-0.00014094521533714356,0.0005637877056904,-0.0003883415510195
-0.00013022649977273984,0.0005251183802627,-0.0003477970025169
-0.00011942002578555176,0.0004854346525625,-0.0003066548698383
-0.0001085325916931749,0.0004448127187948,-0.0002649973022365
-9.757103700211561e-05,0.000403339213455,-0.000222897709918
-8.654223821633996e-05,0.0003611010306816,-0.0001804283408543
-7.545310469304357e-05,0.0003181790045282,-0.0001376739526537
-6.431057454498707e-05,0.0002746557423829,-9.472527025251332e-05
-5.3121610588117266e-05,0.0002306202770341,-5.166893505043672e-05
-4.189319633265521e-05,0.0001861609336634,-3.950947609496857e-05
-3.063233201538424e-05,0.0001413589283147,-8.58942183046344e-06
-1.9346030670514188e-05,9.62983241729989e-05,-8.468500145848824e-05
-8.04131423623266e-06,5.10711231972909e-05,-0.0001296637893587
3.274790306123616e-06,5.771693889385251e-06,-0.0001743531220923
1.4595254763437987e-05,3.442827990299154e-05,-0.0002186655389039
2.5913053535900926e-05,7.730018238910814e-05,-0.0002625181538216
3.722116739893791e-05,0.0001199455542851,-0.0003058294688804
4.8512587264984505e-05,0.0001622827376301,-0.0003485167734029
5.978031792794396e-05,0.0002042264053274,-0.0003904970068392
7.101738179294573e-05,0.0002456943995742,-0.000431690596476
8.221682259376925e-05,0.0002866132464122,-0.0004720196024953
9.337170910001377e-05,0.0003269122928149,-0.0005114046427054
0.00010447513881579021,0.0003665149649999,-0.0005497663046758
0.00011552024167139217,0.0004053411406096,-0.0005870262477022
0.00012650018370907566,0.0004433170508554,-0.0006231052881126
0.0001374081707637494,0.0004803712065894,-0.0006579280133699
0.0001482374521390506,0.000516425266579,-0.0006914274154818
0.00015898132427896348,0.0005514016341006,-0.000723544116979
0.00016963313443483052,0.0005852372008708,-0.0007542248555328
0.00018018628432731225,0.000617880843756,-0.0007834172097641
0.00019063423380257451,0.0006492788358839,-0.0008110653981253
0.00020097050448172207,0.0006793695975145,-0.000837111841343
0.00021118868340225724,0.0007080915599384,-0.0008615011450786
0.00022128242665011934,0.0007353913008513,-0.000884183910817
0.00023124546298066096,0.0007612182343831,-0.0009051153098838
0.0002410715974267343,0.0007855194396544,-0.0009242531622371
0.00025075471489189726,0.0008082461097537,-0.0009415590204766
0.00026028878372660717,0.0008293568907264,-0.0009570031510616
0.0002696678592851417,0.0008488149019181,-0.0009705644358713
0.00027888608746087914,0.0008665846789202,-0.0009822225924301
0.0002879377081974764,0.0008826332320732,-0.0009919551845382
0.00029681705897340504,0.0008969335289878,-0.0009997386819948
0.00030551857825724126,0.0009094640246288,-0.0010055525005412
0.0003140368089310547,0.0009202045396305,-0.0010093830350994
0.00032236640167919873,0.0009291349851023,-0.001011228849256
0.00033050211833977796,0.0009362389236662,-0.0010110949221279
0.0003384388352160448,0.0009415036382066,-0.0010089779181715
0.00034617154634496725,0.0009449177403436,-0.0010048673194171
0.0003536953667202031,0.0009464691155558,-0.0009987655622975
0.0003610055354667174,0.0009461507210754,-0.0009906981670475
0.00036809741896428667,0.0009439715547184,-0.0009806952482438
0.00037496651391714193,0.0009399534984962,-0.0009687752514947
0.0003816084503670217,0.0009341140369954,-0.0009549574441288
0.00038801899464691676,0.0009264596158969,-0.000939278129034
0.0003941940522728129,0.0009170024393912,-0.0009217780386273
0.00040012967077075723,0.0009057727471516,-0.0009024808325614
0.000405822042436592,0.0008928039948881,-0.0008814029712598
0.00041126750702572755,0.0008781146313385,-0.0008585805547691
0.0004164625543703408,0.0008617178083687,-0.0008340725842009
0.00042140382692141035,0.000843641812729,-0.0008079445722855
0.00042608812221301714,0.0008239334146976,-0.0007802547206272
0.00043051239524635564,0.0008026470142784,-0.0007510547335504
0.00043467376079091784,0.000779835966064,-0.0007203983577505
0.0004385694956003227,0.0007555514120842,-0.000688349298832
0.0004421970405402742,0.0007298430277748,-0.0006549790229842
0.00044555400262613805,0.0007027638863747,-0.0006203575877666
0.0004486381569676304,0.0006743736796958,-0.0005845502683069
0.0004514474486181093,0.0006447333171762,-0.0005476191198518
0.0004539799943259594,0.0006138978126523,-0.0005096310138045
0.00045623408418555005,0.0005819192338894,-0.0004706586503541
0.00045820818318523704,0.0005488563283871,-0.0004307792040145
0.00045990093264986403,0.000514776604432,-0.0003900773988628
0.0004613111515752003,0.0004797511009868,-0.0003486414178608
0.0004624378378517344,0.0004438532274664,-0.0003065548951244
0.00046328016937521697,0.0004071604819536,-0.0002638937369981
0.00046383750504132553,0.0003697496391461,-0.000220736749089
0.00046410938562179446,0.0003316939047028,-0.000177172679509
0.0004640955345193335,0.0002930692387935,-0.0001332936809017
0.00046379585839863107,0.0002539593279727,-8.918684240011536e-05
0.0004632104476907193,0.0002144486929237,-4.492853082390135e-05
0.0004623395769679614,0.0001746122184353,-5.940218357088852e-07
0.00046118370518691233,0.0001345173571469,-2.6896465361222977e-05
0.00045974347579630023,9.423562823723016e-05,-6.708512043065403e-05
0.00045801971670738717,5.384830427732743e-05,-0.0001070436693736
0.0004560134401239885,4.372979065552639e-05,-0.0001466958300943
0.0004537258422294686,8.79446190329361e-05,-0.0001859681376816
0.0004511583027280885,1.3442274095920156e-05,-0.0002247877231284
0.00044831238423815906,0.0001319536542853,-0.0002630776276794
0.0004451898315345609,0.0001756722125034,-0.000300759865127
0.00044179257063832407,0.0002190228249461,-0.0003377642545476
0.00043812270775112907,0.000261925665093,-0.0003740276375325
0.00043418252803279324,0.0003042974322913,-0.0004094822608863
0.00042997449422004923,0.0003460553980768,-0.0004440489275005
0.00042550124508520615,0.0003871152384357,-0.000477652091967
0.0004207655937336159,0.0004273938091811,-0.0005102311611639
0.0004157705257392404,0.0004668196476452,-0.0005417298227694
0.0004105191971180459,0.0005053313488757,-0.0005720855095179
0.0004050149321394198,0.0005428591936753,-0.0006012355887268
0.0003992612209763334,0.0005793187336748,-0.0006291286621661
0.00039326171719554167,0.0006146275905273,-0.000655719754255
0.00038702023508972554,0.0006487198117035,-0.0006809579863933
0.0003805407468541399,0.0006815364743795,-0.000704792893794
0.0003738273796110145,0.0007130116150835,-0.000727183104079
0.0003668844122856748,0.0007430795627585,-0.0007480898323053
0.0003597162723390798,0.0007716872954148,-0.0007674709538012
0.00035232753236221734,0.0007987896016028,-0.0007852828683645
0.00034472290653853125,0.0008243371872188,-0.00080148559849
0.0003369072469812761,0.0008482779369534,-0.0008160450135481
0.00032888553995338285,0.0008705670956237,-0.0008289356442792
0.0003206629019780614,0.0008911667053651,-0.0008401442198554
0.00031224457584894995,0.000910037710278,-0.0008496607345919
0.0003036359265491302,0.0009271401313054,-0.0008574688270634
0.0002948424370887494,0.0009424369641367,-0.0008635478775769
0.0002858697042713122,0.0009558971750925,-0.0008678834032549
0.0002767234343989185,0.0009674982400022,-0.0008704707417167
0.0002674094389268181,0.0009772267332798,-0.0008713091772702
0.0002579336300776225,0.0009850742793077,-0.000870396705515
0.00024830201642536166,0.0009910295723047,-0.000867729924362
0.00023852069845928988,0.0009950775811007,-0.000863312517011
0.0002285958641369452,0.0009972069378214,-0.0008571617166345
0.00021853378443544713,0.0009974092404924,-0.0008493039413134
0.00020834080890939737,0.0009956794897354,-0.0008397625622387
0.00019802336126303234,0.0009920212334802,-0.0008285536787227
0.00018758793494348718,0.0009864462041231,-0.0008156937303043
0.00017704108876117876,0.000978971676111,-0.0008012103552646
0.0001663894425424232,0.0009696166289588,-0.0007851415261877
0.00015563967281848802,0.0009584003439056,-0.000767522668221
0.0001447985085543598,0.000945344436795,-0.0007483839007459
0.00013387272691960315,0.0009304770017303,-0.0007277588167008
0.0001228691491028139,0.0009138342374658,-0.0007056895550384
0.00011179463617034312,0.0008954568059619,-0.0006822239283563
0.00010065608496920351,0.0008753822601573,-0.0006574140258876
8.946042407337634e-05,0.0008536439028105,-0.0006313191860001
7.821460977212512e-05,0.0008302768175008,-0.0006040038619185
6.692562209839615e-05,0.000805324630766,-0.0005755297903271
5.560046089495205e-05,0.0007788431318326,-0.0005459515749899
4.4246141915540906e-05,0.0007508954577141,-0.0005153203141792
3.2869692958151886e-05,0.0007215448441415,-0.0004836910855001
2.1478150027243287e-05,0.000690852079887,-0.0004511252805229
1.0078553521748165e-05,0.0006588791065105,-0.0004176867739923
-1.322055554342585e-06,0.0006256937250963,-0.0003834393511464
-1.2716639361954296e-05,0.0005913663675156,-0.0003484500661499
